,APINumber,WellName,CountyName,OperatorName,StateName,TotalBaseNonWaterVolume
7735,30043211950000,Lybrook E33-2307 1H,Sandoval,Encana Oil & Gas (USA) Inc.,New Mexico,113821.0
7736,33025025060000,WILLIAM KUBISCHTA 4-11-14H-143-96,Dunn,Occidental Oil and Gas,North Dakota,226630.0
7737,35003230160000,TIM 1-25-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,28557.0
7738,35123238470000,EFU #29-19,Pontotoc,Citation Oil and Gas Corp.,Oklahoma,160818.0
7739,42003377240000,Logsdon C 27,Andrews,"Texland Petroleum, LP",Texas,1958.0
7740,42115336620000,Brown J8 #2,Dawson,Three Rivers Operating Co II LLC,Texas,71267.0
7741,42311358570000,QUINTANILLA MCM H 1H,McMullen,"Chesapeake Operating, Inc.",Texas,271545.0
7742,42311358580000,QUINTANILLA MCM H 2H,McMullen,"Chesapeake Operating, Inc.",Texas,275308.0
7743,42389343010000,JOHNSON STATE - # 2H,Reeves,"Centennial Resource Production, LLC",Texas,374856.0
7744,42479428570000,PGE DOS B UNIT CC 1H,Webb,"Chesapeake Operating, Inc.",Texas,450202.0
7745,42479428580000,PGE DOS D UNIT CC 1H,Webb,"Chesapeake Operating, Inc.",Texas,452289.0
7746,42483338450000,BRYANT 21 14H,Wheeler,"Chesapeake Operating, Inc.",Texas,55945.0
7747,43013522780000,GMBU S-24-9-15,Duchesne,Newfield Exploration,Utah,402.0
7748,47103028700000,PNG129 - 514383,Wetzel,EQT Production,West Virginia,234695.0
7749,49007245120000,Coal Gulch A 11-140D,Carbon,BP America Production Company,Wyoming,1130.0
7750,42227379860000,Guthrie 15 #2,Howard,Athlon Energy Operating LLC,Texas,588432.458064
7751,42317389010000,EMU 1603,Martin,Roff Operating Company,Texas,25869.4131676
7752,42329392980000,Midkiff 38 #13,Midland,XTO Energy/ExxonMobil,Texas,102190.0
7753,30025419250000,Garnet Federal #006,Lea,ConocoPhillips Company/Burlington Resources,New Mexico,45878.0
7754,35003230150000,HAGUE 12-25-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,41377.0
7755,35151241480000,OKLAHOMA 33-28-13 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,34520.0
7756,42127362430000,ROGERS C 4H,Dimmit,"Chesapeake Operating, Inc.",Texas,328943.0
7757,42165381720000,Dunbar B 12,Gaines,"Sheridan Production Company, LLC",Texas,55133.0
7758,42203347290000,MCKAY GU 2 - # 1,Harrison,Samson,Texas,1735.0
7759,49007245110000,Coal Gulch A 11-50,Carbon,BP America Production Company,Wyoming,1344.0
7760,49007245130000,Coal Gulch A 11-130D,Carbon,BP America Production Company,Wyoming,1687.0
7761,49007245140000,Coal Gulch A 11-110D,Carbon,BP America Production Company,Wyoming,1720.0
7762,49007245150000,Coal Gulch A 11-60D,Carbon,BP America Production Company,Wyoming,1038.0
7763,49007245160000,Coal Gulch A 11-30D,Carbon,BP America Production Company,Wyoming,1396.0
7764,42383388600000,Rocker B F-11,Reagan,"JM COX RESOURCES, L.P.",Texas,92848.0
7765,49009291670000,YORK RANCH 17-33-69 A 4H,Converse,"Chesapeake Operating, Inc.",Wyoming,448249.0
7766,49009291660000,YORK RANCH 17-33-69 A 3H,Converse,"Chesapeake Operating, Inc.",Wyoming,412276.0
7767,49009291650000,YORK RANCH 17-33-69 A 2H,Converse,"Chesapeake Operating, Inc.",Wyoming,755652.0
7768,42255338060000,Uszynski Furlow B3H,Karnes,Statoil Texas Onshore Properties LLC,Texas,36000.0
7769,42311356740000,PRINCE MCM K 1H,McMullen,"Chesapeake Operating, Inc.",Texas,500414.0
7770,42311356750000,PRINCE MCM K 2H,McMullen,"Chesapeake Operating, Inc.",Texas,499722.0
7771,42507331630000,Winterbotham Zav I #2H,Zavala,"EXCO Resources, Inc.",Texas,40597.0
7772,35039224390000,VALENTINE - # 1-20H,Custer,Sanguine Gas Exploration,Oklahoma,128681.0
7773,42003458170000,J.E. Parker #2108H,Andrews,XTO Energy/ExxonMobil,Texas,284909.0
7774,30043211970000,Lybrook L33-2307 1H,Sandoval,Encana Oil & Gas (USA) Inc.,New Mexico,171217.0
7776,42127362420000,ROGERS C 3H,Dimmit,"Chesapeake Operating, Inc.",Texas,473039.0
7777,42417394800000,South Green #621,Shackelford,Midville Energy,Texas,826.0
7778,43013522580000,GMBU J-27-9-15	,Duchesne,Newfield Exploration,Utah,486.0
7779,47017062940000,Pike Unit 2H,Doddridge,Antero Resources Corporation,West Virginia,339014.0
7780,42115336790000,EMU #2403,Dawson,Roff Operating Company,Texas,34073.0342621
7781,42329393830000,TXL S 35-2-7,Midland,Athlon Energy Operating LLC,Texas,697924.103418
7782,42461354940000,TXL T #6,Upton,COG Operating LLC,Texas,269071.093764
7783,42255335440000,Mobil C 4H,Karnes,Marathon Oil,Texas,36040.0
7784,42475303600000,H.S.A. 921,Ward,Whiting Petroleum,Texas,1028.0
7785,42475300740000,H.S.A. 801,Ward,Whiting Petroleum,Texas,1195.0
7786,42501364350000,Cornell Unit 200,Yoakum,XTO Energy/ExxonMobil,Texas,15848.0
7787,42475366300000,H.S.A. 1760,Ward,Whiting Petroleum,Texas,857.0
7788,30015423300000,ADU #255,Eddy,XTO Energy/ExxonMobil,New Mexico,19813.0
7789,42329392100000,Midkiff 42 #20,Midland,XTO Energy/ExxonMobil,Texas,39518.0
7790,42255335450000,Mobil C 5H,Karnes,Marathon Oil,Texas,36040.0
7791,42255335430000,Mobil C 3H,Karnes,Marathon Oil,Texas,37877.0
7792,34019225870000,KRUPRZAK 17-13-4 10H,Carroll,"Chesapeake Operating, Inc.",Ohio,743411.0
7793,35151241270000,JACKSON 28-28-13 1H,Woods,"Chesapeake Operating, Inc.",Oklahoma,30958.0
7794,42003452480000,Munger Nix A #71,Andrews,SandRidge Energy,Texas,54646.0
7795,42003464780000,University 13-34 #12,Andrews,SandRidge Energy,Texas,69043.0
7796,42211353440000,Wright Lucille `D` 4HW,Hemphill,MEWBOURNE OIL COMPANY,Texas,560058.566
7797,42311357470000,PEACOCK MCM B 1H,McMullen,"Chesapeake Operating, Inc.",Texas,480306.0
7798,42311357640000,PEACOCK MCM B 2H,McMullen,"Chesapeake Operating, Inc.",Texas,438672.0
7800,42365322890000,BOURN - # 2,Panola,Samson,Texas,1831.0
7801,42479428510000,PGE DOS A UNIT A1H,Webb,"Chesapeake Operating, Inc.",Texas,485592.0
7803,42461389600000,TXL T #10,Upton,COG Operating LLC,Texas,256501.997418
7804,42475366270000,H.S.A. 1756,Ward,Whiting Petroleum,Texas,1427.0
7805,42003037390000,FCU 1906,Andrews,XTO Energy/ExxonMobil,Texas,21968.0
7806,42235331810000,Ball #1,Irion,Keystone Petroleum NM LLC,Texas,54996.0
7807,42003414650000,Phillips University O #12,Andrews,"Sheridan Production Company, LLC",Texas,39196.0
7808,42003006010000,FCU 1246,Andrews,XTO Energy/ExxonMobil,Texas,5595.0
7809,42461395400000,Cindy B 1306,Upton,Summit Petroleum LLC,Texas,50951.0
7810,4030534030000,Purple Tiger 203H,Kern - 30,Occidental Oil and Gas,California,101304.0
7811,34019225660000,HOLMES 26-13-5 6H,Carroll,"Chesapeake Operating, Inc.",Ohio,611583.0
7812,34067212900000,YODER NORTH 33-12-5 3H,Harrison,"Chesapeake Operating, Inc.",Ohio,671689.0
7813,35003229560000,NEWFOUNDLAND 4-7H,Alfalfa,"Atlas Energy, L.P.",Oklahoma,125612.0
7814,35003229810000,ILA 17-27-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,36100.0
7815,35125238690000,Stella 1-12H,Pottawatomie,Paul Gillham Oil Company,Oklahoma,437338.0
7816,42203332630000,COLEMAN GAS UNIT 1 - # 2,Harrison,Samson,Texas,1700.0
7817,42227379840000,Stallings Creighton 2931,Howard,Three Rivers Operating Co II LLC,Texas,61298.0
7818,42227380090000,Connally 2821,Howard,Three Rivers Operating Co II LLC,Texas,63414.0
7819,42301322140000,Chaparral 89 #1SW,Loving,Apache Corporation,Texas,6403.0
7820,42389336980000,FELLERS STATE UNIT - # 2 H,Reeves,"Centennial Resource Production, LLC",Texas,339338.0
7821,42501363260000,Roberts Unit 4546,Yoakum,Apache Corporation,Texas,4042.0
7822,47103028690000,PNG129 - 514382,Wetzel,EQT Production,West Virginia,217910.0
7823,49037291700000,Latham Draw 8-60d,Sweetwater,BP America Production Company,Wyoming,2885.0
7824,49037291730000,Latham Draw 8-70,Sweetwater,BP America Production Company,Wyoming,1793.0
7825,42003463850000,Kolb 31-5 #14,Andrews,"Clayton Williams Energy, Inc.",Texas,652505.221534
7826,42173367050000,Halfman 42-2,Glasscock,Athlon Energy Operating LLC,Texas,546530.527694
7827,42301322250000,Condor #1SWD,Loving,Apache Corporation,Texas,6323.0
7828,42003328800000,FCU 1143,Andrews,XTO Energy/ExxonMobil,Texas,19778.0
7829,42107319220000,Clark Wood Ranch Z17,Crosby,"Juno Operating Company II, LLC",Texas,1939.0
7830,42165343690000,Kerr 4,Gaines,"Lime Rock Resources, LP",Texas,2709.0
7831,42107319260000,Clark Wood Ranch M152,Crosby,"Juno Operating Company II, LLC",Texas,2030.0
7832,42003354370000,MSAU 1958,Andrews,XTO Energy/ExxonMobil,Texas,6089.0
7833,34067213260000,YODER 33-12-5 6H,Harrison,"Chesapeake Operating, Inc.",Ohio,785751.0
7834,35003229800000,ILA 17-27-12 2H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,35621.0
7835,35129239700000,S F MADDUX 28-14-23 1H,Roger Mills,"Chesapeake Operating, Inc.",Oklahoma,115542.0
7836,42109327120000,Comanche 46 #11,Culberson,"Cambrian Management, Ltd",Texas,15959.0
7838,42283346630000,BURNS RANCH XV N 3H,La Salle,"Chesapeake Operating, Inc.",Texas,422338.0
7839,42439368580000,BARNEY ROBINSON 3H,Tarrant,"Chesapeake Operating, Inc.",Texas,195519.0
7840,43013525810000,GMBU J-12-9-15,Duchesne,Newfield Exploration,Utah,730.0
7841,47017063340000,Gearhart Unit 2H,Doddridge,Antero Resources Corporation,West Virginia,388793.0
7842,49037291710000,Latham Draw 8-50d,Sweetwater,BP America Production Company,Wyoming,2062.0
7843,49037291740000,Latham Draw 8-80d,Sweetwater,BP America Production Company,Wyoming,2278.0
7845,42165314340000,Robertson Clearfork Unit 4302,Gaines,XTO Energy/ExxonMobil,Texas,21601.0
7846,42507331730000,Hargrove River B #2,Zavala,"Buffco Production,Inc",Texas,31089.0
7847,42103345310000,Connell 16 #1,Crane,"Burnett Oil Co., Inc.",Texas,6065.0
7848,42461395030000,Bobbie 2910,Upton,Summit Petroleum LLC,Texas,45557.0
7849,30015284750000,LENTINI 1 FEDERAL #022,Eddy,Chevron USA Inc.,New Mexico,16635.0
7850,30043211980000,LYBROOK P32-2307 1H,Sandoval,Encana Oil & Gas (USA) Inc.,New Mexico,107222.0
7851,33105035100000,MYRON 9-4 - # 3H,Williams,Statoil Oil & Gas LP,North Dakota,274008.0
7852,33105035110000,MYRON 9-4 - # 5H,Williams,Statoil Oil & Gas LP,North Dakota,272076.0
7853,33105035120000,MYRON 9-4 - # 2TFH,Williams,Statoil Oil & Gas LP,North Dakota,310571.0
7854,33105035130000,MYRON 9-4 - # 7H,Williams,Statoil Oil & Gas LP,North Dakota,298554.0
7855,34019225370000,KINSEY 21-15-5 5H,Carroll,"Chesapeake Operating, Inc.",Ohio,595046.0
7856,35049250030000,COLE - # 4-5,Garvin,"Iron Star Energy, LLC",Oklahoma,41256.0
7857,35073249530000,EHU 221H,Kingfisher,"Hinkle Oil & Gas, Inc.",Oklahoma,144768.0
7858,42173362160000,Abel 18,Glasscock,Three Rivers Operating Co II LLC,Texas,64246.0
7859,42283346920000,MENOTTI UNIT B LAS 3H,La Salle,"Chesapeake Operating, Inc.",Texas,365557.0
7860,42461395770000,Kellie 6805,Upton,True Oil Company LLC,Texas,850280.0
7861,47085100820000,Myrtle Unit 2H,Ritchie,Antero Resources Corporation,West Virginia,682449.0
7862,49037291720000,Latham Draw 8-30d,Sweetwater,BP America Production Company,Wyoming,2469.0
7863,42107318950000,Clark Wood Ranch K147,Crosby,"Juno Operating Company II, LLC",Texas,1985.0
7864,34059000024342,Pora 2H,Guernsey,"Eclipse Resources I, LP",Ohio,62750.0
7865,42107319000000,Clark Wood Ranch Z33,Crosby,"Juno Operating Company II, LLC",Texas,1939.0
7866,42107318970000,Clark Wood Ranch F522,Crosby,"Juno Operating Company II, LLC",Texas,1939.0
7867,42165381430000,Russell Clearfork Unit 558,Gaines,XTO Energy/ExxonMobil,Texas,28463.0
7868,42317395510000,Dr Orson A #4,Martin,Legacy Reserves Operating LP,Texas,80266.0
7869,30015275940000,LENTINI 1 FEDERAL #004,Eddy,Chevron USA Inc.,New Mexico,24905.0
7870,35003229250000,JUNIPER 29-27-11 2H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,39455.0
7871,35003230230000,LEORA 21-25-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,33192.0
7872,37115217210000,Caprio (07-077-10),Susquehanna,Talisman Energy USA Inc.,Pennsylvania,11000.0
7873,37115218170000,Caprio (07-077-05),Susquehanna,Talisman Energy USA Inc.,Pennsylvania,14000.0
7874,42003464560000,University 13-35 #30,Andrews,SandRidge Energy,Texas,68741.0
7876,42311358590000,QUINTANILLA MCM H 3H,McMullen,"Chesapeake Operating, Inc.",Texas,349805.0
7877,42311358600000,QUINTANILLA MCM H 4H,McMullen,"Chesapeake Operating, Inc.",Texas,270369.0
7878,49037291750000,Latham Draw 8-100d,Sweetwater,BP America Production Company,Wyoming,2088.0
7879,42173366700000,Cooper B 35-2,Glasscock,Athlon Energy Operating LLC,Texas,567524.283247
7880,34019225690000,HOLMES 26-13-5 201H,Carroll,"Chesapeake Operating, Inc.",Ohio,849525.0
7881,42283343810000,BOBBITT UNIT I LAS A 2H,La Salle,"Chesapeake Operating, Inc.",Texas,583003.0
7882,42285000000000,MOULTON B UNIT - # 1H,Lavaca,Sanchez Oil & Gas Corporation,Texas,90879.0
7883,47103028680000,PNG129 - 514380,Wetzel,EQT Production,West Virginia,191246.0
7884,17031261240000,CHK MIN 2&35-13-12 1H ALT,De Soto,"Chesapeake Operating, Inc.",Louisiana,375777.0
7885,5067090440000,"Mayfield, Melton Gas Unit 2",La Plata,BP America Production Company,Colorado,3907.0
7887,33105034390000,State of North Dakota 154-99-16A-5H,Williams,"Petro Hunt, L.L.C.",North Dakota,24500.0
7888,35119242780000,McGuire 17-18N-3E 3MH,Payne,"American Energy - Woodford, LLC",Oklahoma,17539.0
7889,42283343820000,BOBBITT UNIT I LAS A 3H,La Salle,"Chesapeake Operating, Inc.",Texas,583114.0
7890,42389343380000,Rodeo State 12 3H,Reeves,Rosetta Resources,Texas,5245.0
7891,42407306720000,USA-COLDSPRINGS #4,San Jacinto,"Alta Mesa Services, LP",Texas,1643.0
7892,42439368390000,ENGLER 2H,Tarrant,"Chesapeake Operating, Inc.",Texas,277023.0
7893,43047539070000,GMBU C-12-9-17,Uintah,Newfield Exploration,Utah,615.0
7894,47017064350000,Lettie Unit 2H,Doddridge,Antero Resources Corporation,West Virginia,586731.0
7895,42329394810000,RV Powell #30,Midland,Athlon Energy Operating LLC,Texas,532243.886473
7896,42149333690000,Janecka 1H,Fayette,"EnerVest, Ltd.",Texas,29160.0
7897,17031261250000,CHK MIN 2&35-13-12 2H ALT,De Soto,"Chesapeake Operating, Inc.",Louisiana,363204.0
7898,42475303610000,H.S.A. 920,Ward,Whiting Petroleum,Texas,1282.0
7899,42475366320000,H.S.A.  1762,Ward,Whiting Petroleum,Texas,1448.0
7900,30015423290000,Avalon Delaware Unit #239,Eddy,XTO Energy/ExxonMobil,New Mexico,16340.0
7901,35003230020000,DORTON 31-27-11 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,33240.0
7902,35103246740000,WALTERMIRE  20-1-4WH (Stg1-7),Noble,"Dorado E&P Partners, LLC",Oklahoma,27998.0
7903,35129239850000,CAROLYN 19-12-26 1H,Roger Mills,"Chesapeake Operating, Inc.",Oklahoma,251767.0
7904,42003450950000,Nix F #11,Andrews,SandRidge Energy,Texas,54250.0
7905,42003464760000,University 13-39 #13,Andrews,SandRidge Energy,Texas,68058.0
7906,42227379990000,Waldron 1342,Howard,Three Rivers Operating Co II LLC,Texas,58817.0
7907,42389337890000,NICHOLAS - # 1 H,Reeves,"Centennial Resource Production, LLC",Texas,351428.0
7908,42479425740000,FAITH-YANA-N2H,Webb,"Chesapeake Operating, Inc.",Texas,299250.0
7909,43013524990000,GMBU P-23-9-15,Duchesne,Newfield Exploration,Utah,385.0
7910,47017062890000,Pike Unit 1H,Doddridge,Antero Resources Corporation,West Virginia,336628.0
7911,42475328400000,H.S.A. 156AW,Ward,Whiting Petroleum,Texas,1381.0
7912,42475201750000,GWO 915W,Ward,Whiting Petroleum,Texas,872.0
7913,42003465300000,FCU #4371,Andrews,XTO Energy/ExxonMobil,Texas,22976.0
7914,5067069690000,"Barnes, Leidy Gas Unit A 1",La Plata,BP America Production Company,Colorado,7207.0
7915,34111244450000,Franklin 2H,Monroe,Antero Resources Corporation,Ohio,530193.0
7916,35003230010000,GAYLE 30-27-11 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,37302.0
7917,37115216000000,ODOWD S SUS 1H,Susquehanna,"Chesapeake Operating, Inc.",Pennsylvania,647085.0
7918,42003450960000,Nix F #12,Andrews,SandRidge Energy,Texas,55495.0
7919,42003464620000,University 13-34 #14,Andrews,SandRidge Energy,Texas,68219.0
7920,42173366840000,Calverley 30-1A,Glasscock,"RSP Permian, LLC",Texas,810640.0
7921,42479425730000,FAITH-YANA-N1H,Webb,"Chesapeake Operating, Inc.",Texas,305508.0
7922,42485457170000,Bluff Creek A14,Wichita,W.T. Waggoner Estate,Texas,849.0
7923,43013517770000,GMBU H-1-9-15,Duchesne,Newfield Exploration,Utah,567.0
7924,43013517800000,GMBU W-36-8-15,Duchesne,Newfield Exploration,Utah,274.0
7926,42501364280000,Cornell Unit #124,Yoakum,XTO Energy/ExxonMobil,Texas,15826.0
7927,42475367830000,Rhino 1,Ward,Seaboard Operating Co.,Texas,20412.0
7928,42107319200000,Clark Wood Ranch Z35,Crosby,"Juno Operating Company II, LLC",Texas,1974.0
7929,42475367460000,H.S.A. 3061,Ward,Sundown Energy L.P.,Texas,82161.0
7930,42107318920000,Clark Wood Ranch F513,Crosby,"Juno Operating Company II, LLC",Texas,1954.0
7931,42475367490000,Happy Hippo 1,Ward,Seaboard Operating Co.,Texas,20538.0
7932,42461395130000,Amanda 701,Upton,Summit Petroleum LLC,Texas,62293.0
7933,42393326060000,COURSON RANCH 155 - # 6H,Roberts,"Latigo Petroleum, LLC",Texas,92447.0
7934,30025418290000,Lippizzan 4 Fed 1H,Lea,Devon Energy Production Company L. P.,New Mexico,326303.0
7935,34067212700000,RH Tarbert MRF HR 3H,Harrison,American Energy Utica,Ohio,114000.0
7936,34111244440000,Franklin 3H,Monroe,Antero Resources Corporation,Ohio,576489.0
7937,35133251600000,MATTHEWS  - # 1-26,Seminole,"GULF EXPLORATION, L.L.C.",Oklahoma,429.0
7938,37115213010000,HOOKER SUS 1H,Susquehanna,"Chesapeake Operating, Inc.",Pennsylvania,715943.0
7939,42103362960000,King 11 #5H,Crane,Apache Corporation,Texas,128075.0
7940,42109327130000,Comanche 46 #12,Culberson,"Cambrian Management, Ltd",Texas,19083.0
7941,42225313310000,"Seven J Stock Farm,Inc. #53",Houston,"Energy & Exploration Partners Operating, LP",Texas,50500.0
7942,42317394670000,Slaughter 533,Martin,Three Rivers Operating Co II LLC,Texas,75891.0
7943,42507331020000,Traylor Unit N #1H,Zavala,"EXCO Resources, Inc.",Texas,44781.0
7944,42003464380000,Andrews University 41-32 #12,Andrews,"Clayton Williams Energy, Inc.",Texas,498871.973585
7945,33089008280000,ISADORE - # 6-7 H,Stark,Fidelity Exploration & Production,North Dakota,156437.0
7946,34019225700000,HOLMES 26-13-5 206H,Carroll,"Chesapeake Operating, Inc.",Ohio,594456.0
7947,35003229370000,CHERYL 8-26-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,32006.0
7948,35073249520000,EHU 220H,Kingfisher,"Hinkle Oil & Gas, Inc.",Oklahoma,142296.0
7949,35103246630001,WALTERMIRE  20-1-4MH,Noble,"Dorado E&P Partners, LLC",Oklahoma,60500.0
7950,35129239790000,Turley 3H-9,Roger Mills,Samson,Oklahoma,30240.0
7951,35149212990000,THUNDER RIDGE 1-11,Washita,"Chesapeake Operating, Inc.",Oklahoma,15190.0
7952,42003450400000,Fisher E #4,Andrews,Citation Oil and Gas Corp.,Texas,85611.0
7953,42127361750000,MCCARLEY UNIT B DIM 2H,Dimmit,"Chesapeake Operating, Inc.",Texas,481636.0
7954,42127361760000,MCCARLEY UNIT B DIM 3H,Dimmit,"Chesapeake Operating, Inc.",Texas,475828.0
7955,43013525000000,GMBU S-22-9-15,Duchesne,Newfield Exploration,Utah,708.0
7956,47103028760000,PNG129 - 514379,Wetzel,EQT Production,West Virginia,235813.0
7957,42329393810000,TXL N 7-1 #7,Midland,Athlon Energy Operating LLC,Texas,644582.150855
7959,42165313750000,RCU 5302,Gaines,XTO Energy/ExxonMobil,Texas,32387.0
7960,30015411200000,HAYHURST 16 25 27 STATE 1H,Eddy,Chevron USA Inc.,New Mexico,40000.0
7961,33025025010000,STATE DVORAK A 2-16-21H-142-96,Dunn,Occidental Oil and Gas,North Dakota,81896.0
7962,42109326770000,Tyson Fee 44 -1H,Culberson,Capitan Energy INC,Texas,208421.0
7963,42255338010000,Eyhorn-Bego Trust (SA) D1H,Karnes,Statoil Texas Onshore Properties LLC,Texas,34000.0
7964,42311356760000,PRINCE MCM K 3H,McMullen,"Chesapeake Operating, Inc.",Texas,634219.0
7965,42311356770000,PRINCE MCM K 4H,McMullen,"Chesapeake Operating, Inc.",Texas,519505.0
7966,42311357650000,PEACOCK MCM B 3H,McMullen,"Chesapeake Operating, Inc.",Texas,512060.0
7967,42389343260000,Blue Duck 35 1H,Reeves,Rosetta Resources,Texas,214074.0
7968,43047539000000,GMBU R-1-9-17	,Uintah,Newfield Exploration,Utah,615.0
7969,49009291630000,YORK RANCH 17-33-69 A 5H,Converse,"Chesapeake Operating, Inc.",Wyoming,329634.0
7970,49009291640000,YORK RANCH 17-33-69 A 1H,Converse,"Chesapeake Operating, Inc.",Wyoming,361349.0
7971,37117216760000,Watkins 820-23H,Tioga,Shell Oil Company affiliate,Pennsylvania,32110.0
7972,37117216520000,Watkins 820-25H,Tioga,Shell Oil Company affiliate,Pennsylvania,31000.0
7973,17031258810000,MCLP 2-14-15 3H,De Soto,"Chesapeake Operating, Inc.",Louisiana,355579.0
7975,35003229380000,FDM 5-26-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,34268.0
7976,37125271550000,FRED JONES WAS 6H,Washington,"Chesapeake Operating, Inc.",Pennsylvania,795161.0
7977,42127362350000,LAZY A COTULLA N 1H,Dimmit,"Chesapeake Operating, Inc.",Texas,251280.0
7979,42255338020000,Eyhorn-Bego Trust (SA) D2H,Karnes,Statoil Texas Onshore Properties LLC,Texas,34000.0
7980,42255338030000,Eyhorn-Bego Trust (SA) D3H,Karnes,Statoil Texas Onshore Properties LLC,Texas,32000.0
7981,42283345180000,MENOTTI UNIT B LAS 1H,La Salle,"Chesapeake Operating, Inc.",Texas,402979.0
7982,42283346880000,MENOTTI UNIT B LAS 2H,La Salle,"Chesapeake Operating, Inc.",Texas,388988.0
7983,42479425790000,FAITH-YANA-N6H,Webb,"Chesapeake Operating, Inc.",Texas,455543.0
7984,42461392590000,TXL 33 #32H,Upton,COG Operating LLC,Texas,586586.0
7985,42317397760000,Joy A #2,Martin,RK Petroleum Corp.,Texas,80603.0
7986,33105034520000,P Wood 154-98-16-23-14-1H3,Williams,Whiting Petroleum,North Dakota,185200.0
7987,33105034530000,P Wood 154-98-16-23-15-1H,Williams,Whiting Petroleum,North Dakota,27133.0
7988,34019222460000,KRUPRZAK 17-13-4 8H,Carroll,"Chesapeake Operating, Inc.",Ohio,863326.0
7989,34019225790000,BAUER 14-14-6 210H,Carroll,"Chesapeake Operating, Inc.",Ohio,595101.0
7990,35003229350000,MURROW TRUST 5-26-12 1H,Alfalfa,"Chesapeake Operating, Inc.",Oklahoma,36135.0
7991,35031216410000,Baby Screamer 1-5,Comanche,Xanadu Exploration Company,Oklahoma,17950.0
7992,35049235570000,Green 1-28,Garvin,Xanadu Exploration Company,Oklahoma,17950.0
7993,35149217050000,BRIDGE 34-11-17 1H,Washita,"Chesapeake Operating, Inc.",Oklahoma,124079.0
7994,42003451160000,Fisher E #7,Andrews,Citation Oil and Gas Corp.,Texas,85070.0
7995,42103310490000,"McElroy, J.T. Cons. 810",Crane,Chevron USA Inc.,Texas,5605.0
7996,42127362410000,LAZY A COTULLA N 2H,Dimmit,"Chesapeake Operating, Inc.",Texas,290975.0
7997,42311357660000,PEACOCK MCM B 4H,McMullen,"Chesapeake Operating, Inc.",Texas,513086.0
7998,42357334890000,Mcgarraugh 1364HC,Ochiltree,MEWBOURNE OIL COMPANY,Texas,323724.942
7999,42461349250000,"McElroy, J.T. Cons. 1376",Upton,Chevron USA Inc.,Texas,3727.0
8000,42479425780000,FAITH-YANA-N5H,Webb,"Chesapeake Operating, Inc.",Texas,513061.0
8001,42461395110000,Powell 23-3,Upton,Athlon Energy Operating LLC,Texas,339112.875429
8002,42475368360000,Graham #5,Ward,NorthStar Operating Company,Texas,15301.0
8003,30021206290000,State 1928 #161,Harding,Whiting Petroleum,New Mexico,9410.0
8004,42003466350000,University Andrews 252,Andrews,ConocoPhillips Company/Burlington Resources,Texas,36991.0
8005,42371392510000,Coyote 48 #2SW,Pecos,J CLEO THOMPSON,Texas,34065.0
8006,30025417050000,NMGSAU #434,Lea,Apache Corporation,New Mexico,4852.0
8007,30025417240000,NMGSAU #398,Lea,Apache Corporation,New Mexico,4907.0
8008,35073249720000,Humphrey 2-5H,Kingfisher,"Hinkle Oil & Gas, Inc.",Oklahoma,188916.0
8009,42003464850000,University 38 #12,Andrews,SandRidge Energy,Texas,67844.0
